Expt,Site,Year,Season,Afactor,A_label,Bfactor,B_label,Rep,GYtha
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V2,IR20,3,7646
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V2,IR20,4,6444
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V3,IR661-1-140-3-117,1,9000
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V3,IR661-1-140-3-117,2,7079
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V3,IR661-1-140-3-117,3,9039
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V3,IR661-1-140-3-117,4,8361
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V4,IR24,1,8793
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V4,IR24,2,7689
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V4,IR24,3,7609
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V4,IR24,4,6705
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V5,IR22,1,7780
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V5,IR22,2,7598
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V5,IR22,3,6815
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V5,IR22,4,7364
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V6,BPI121-407,1,6705
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V6,BPI121-407,2,6482
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V6,BPI121-407,3,6857
LTCCE-HP,IRRI-B5-B8,1971,DS,F2,50,V6,BPI121-407,4,5798
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V1,IR8,1,7989
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V1,IR8,2,7906
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V1,IR8,3,7488
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V1,IR8,4,7547
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V2,IR20,1,7536
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V2,IR20,2,7643
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V2,IR20,3,7094
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V2,IR20,4,7339
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V3,IR661-1-140-3-117,1,8307
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V3,IR661-1-140-3-117,2,9938
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V3,IR661-1-140-3-117,3,9138
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V3,IR661-1-140-3-117,4,10576
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V4,IR24,1,9482
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V4,IR24,2,8885
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V4,IR24,3,7702
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V4,IR24,4,8238
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V5,IR22,1,7244
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V5,IR22,2,7246
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V5,IR22,3,7692
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V5,IR22,4,8177
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V6,BPI121-407,1,6931
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V6,BPI121-407,2,7511
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V6,BPI121-407,3,6772
LTCCE-HP,IRRI-B5-B8,1971,DS,F3,100,V6,BPI121-407,4,7698
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V1,IR8,1,8249
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V1,IR8,2,8551
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V1,IR8,3,7668
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V1,IR8,4,7456
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V2,IR20,1,7559
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V2,IR20,2,7646
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V2,IR20,3,7174
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V2,IR20,4,7945
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V3,IR661-1-140-3-117,1,9378
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V3,IR661-1-140-3-117,2,9762
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V3,IR661-1-140-3-117,3,10103
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V3,IR661-1-140-3-117,4,9986
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V4,IR24,1,10506
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V4,IR24,2,9804
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V4,IR24,3,10350
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V4,IR24,4,8990
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V5,IR22,1,7741
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V5,IR22,2,8066
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V5,IR22,3,7943
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V5,IR22,4,8104
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V6,BPI121-407,1,7200
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V6,BPI121-407,2,7205
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V6,BPI121-407,3,7245
LTCCE-HP,IRRI-B5-B8,1971,DS,F4,150,V6,BPI121-407,4,7605
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V1,IR8,1,6307
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V1,IR8,2,6286
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V1,IR8,3,5658
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V1,IR8,4,5919
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V2,IR20,1,5833
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V2,IR20,2,7108
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V2,IR20,3,5743
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V2,IR20,4,6001
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V3,IR22,1,5112
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V3,IR22,2,4708
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V3,IR22,3,4182
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V3,IR22,4,4435
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V4,IR24,1,6659
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V4,IR24,2,6568
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V4,IR24,3,4928
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V4,IR24,4,5536
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V5,IR1561-228-3,1,6210
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V5,IR1561-228-3,2,6608
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V5,IR1561-228-3,3,6885
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V5,IR1561-228-3,4,5480
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V6,BPI121-407,1,5622
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V6,BPI121-407,2,6087
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V6,BPI121-407,3,4856
LTCCE-HP,IRRI-B5-B8,1972,DS,F1,0,V6,BPI121-407,4,4958
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V1,IR8,1,7781
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V1,IR8,2,8048
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V1,IR8,3,8106
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V1,IR8,4,7364
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V2,IR20,1,6701
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V2,IR20,2,7218
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V2,IR20,3,6981
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V2,IR20,4,7174
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V3,IR22,1,6082
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V3,IR22,2,6556
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V3,IR22,3,6046
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V3,IR22,4,5954
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V4,IR24,1,6680
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V4,IR24,2,7415
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V4,IR24,3,6672
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V4,IR24,4,6861
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V5,IR1561-228-3,1,7724
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V5,IR1561-228-3,2,7566
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V5,IR1561-228-3,3,6618
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V5,IR1561-228-3,4,6854
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V6,BPI121-407,1,6584
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V6,BPI121-407,2,7266
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V6,BPI121-407,3,6122
LTCCE-HP,IRRI-B5-B8,1972,DS,F2,50,V6,BPI121-407,4,6216
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V1,IR8,1,7945
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V1,IR8,2,8300
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V1,IR8,3,8421
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V1,IR8,4,7628
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V2,IR20,1,7190
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V2,IR20,2,7332
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V2,IR20,3,7235
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V2,IR20,4,7149
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V3,IR22,1,6660
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V3,IR22,2,6794
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V3,IR22,3,6397
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V3,IR22,4,5754
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V4,IR24,1,8291
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V4,IR24,2,8422
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V4,IR24,3,7438
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V4,IR24,4,7207
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V5,IR1561-228-3,1,7716
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V5,IR1561-228-3,2,8218
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V5,IR1561-228-3,3,7800
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V5,IR1561-228-3,4,7682
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V6,BPI121-407,1,6388
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V6,BPI121-407,2,6963
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V6,BPI121-407,3,7366
LTCCE-HP,IRRI-B5-B8,1972,DS,F3,100,V6,BPI121-407,4,7104
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V1,IR8,1,8622
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V1,IR8,2,8910
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V1,IR8,3,7870
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V1,IR8,4,9248
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V2,IR20,1,8084
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V2,IR20,2,7937
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V2,IR20,3,7043
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V2,IR20,4,7600
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V3,IR22,1,7322
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V3,IR22,2,6664
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V3,IR22,3,6196
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V3,IR22,4,6490
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V4,IR24,1,8409
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V4,IR24,2,8490
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V4,IR24,3,8039
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V4,IR24,4,8267
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V5,IR1561-228-3,1,8242
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V5,IR1561-228-3,2,8280
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V5,IR1561-228-3,3,7584
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V5,IR1561-228-3,4,8124
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V6,BPI121-407,1,6842
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V6,BPI121-407,2,7238
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V6,BPI121-407,3,6970
LTCCE-HP,IRRI-B5-B8,1972,DS,F4,150,V6,BPI121-407,4,6536
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V1,IR8,1,4308
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V1,IR8,2,4176
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V1,IR8,3,2524
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V1,IR8,4,2954
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V2,IR20,1,4843
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V2,IR20,2,4924
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V2,IR20,3,3825
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V2,IR20,4,4115
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V3,IR1529-680-2,1,5980
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V3,IR1529-680-2,2,6051
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V3,IR1529-680-2,3,3036
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V3,IR1529-680-2,4,3411
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V4,IR1514A-E666,1,4229
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V4,IR1514A-E666,2,4407
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V4,IR1514A-E666,3,2796
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V4,IR1514A-E666,4,2991
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V5,IR1541-76-3,1,5893
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V5,IR1541-76-3,2,5214
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V5,IR1541-76-3,3,4392
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V5,IR1541-76-3,4,3822
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V6,IR442-2-58-2-1-2,1,5547
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V6,IR442-2-58-2-1-2,2,3425
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V6,IR442-2-58-2-1-2,3,3474
LTCCE-HP,IRRI-B5-B8,1973,DS,F1,0,V6,IR442-2-58-2-1-2,4,3406
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V1,IR8,1,7479
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V1,IR8,2,5376
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V1,IR8,3,4987
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V1,IR8,4,5306
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V2,IR20,1,6457
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V2,IR20,2,7161
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V2,IR20,3,6875
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V2,IR20,4,5552
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V3,IR1529-680-2,1,8351
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V3,IR1529-680-2,2,6580
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V3,IR1529-680-2,3,5600
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V3,IR1529-680-2,4,5930
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V4,IR1514A-E666,1,6246
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V4,IR1514A-E666,2,5393
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V4,IR1514A-E666,3,5272
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V4,IR1514A-E666,4,4899
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V5,IR1541-76-3,1,6924
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V5,IR1541-76-3,2,6854
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V5,IR1541-76-3,3,6279
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V5,IR1541-76-3,4,5121
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V6,IR442-2-58-2-1-2,1,6006
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V6,IR442-2-58-2-1-2,2,5127
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V6,IR442-2-58-2-1-2,3,3987
LTCCE-HP,IRRI-B5-B8,1973,DS,F2,50,V6,IR442-2-58-2-1-2,4,4549
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V1,IR8,1,8247
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V1,IR8,2,7596
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V1,IR8,3,6789
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V1,IR8,4,5992
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V2,IR20,1,7484
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V2,IR20,2,6477
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V2,IR20,3,7757
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V2,IR20,4,6788
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V3,IR1529-680-2,1,8311
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V3,IR1529-680-2,2,8707
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V3,IR1529-680-2,3,7727
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V3,IR1529-680-2,4,7114
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V4,IR1514A-E666,1,7211
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V4,IR1514A-E666,2,7340
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V4,IR1514A-E666,3,6515
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V4,IR1514A-E666,4,6767
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V5,IR1541-76-3,1,7419
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V5,IR1541-76-3,2,8354
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V5,IR1541-76-3,3,7899
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V5,IR1541-76-3,4,6854
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V6,IR442-2-58-2-1-2,1,5471
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V6,IR442-2-58-2-1-2,2,6084
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V6,IR442-2-58-2-1-2,3,4870
LTCCE-HP,IRRI-B5-B8,1973,DS,F3,100,V6,IR442-2-58-2-1-2,4,4641
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V1,IR8,1,8636
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V1,IR8,2,7458
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V1,IR8,3,6501
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V1,IR8,4,7107
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V2,IR20,1,6670
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V2,IR20,2,7741
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V2,IR20,3,6921
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V2,IR20,4,6629
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V3,IR1529-680-2,1,7840
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V3,IR1529-680-2,2,9411
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V3,IR1529-680-2,3,7873
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V3,IR1529-680-2,4,8522
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V4,IR1514A-E666,1,7510
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V4,IR1514A-E666,2,7612
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V4,IR1514A-E666,3,7043
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V4,IR1514A-E666,4,7626
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V5,IR1541-76-3,1,7959
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V5,IR1541-76-3,2,8419
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V5,IR1541-76-3,3,7002
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V5,IR1541-76-3,4,6762
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V6,IR442-2-58-2-1-2,1,5379
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V6,IR442-2-58-2-1-2,2,5375
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V6,IR442-2-58-2-1-2,3,4670
LTCCE-HP,IRRI-B5-B8,1973,DS,F4,150,V6,IR442-2-58-2-1-2,4,4482
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V1,IR8,1,4146
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V1,IR8,2,3982
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V1,IR8,3,2826
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V1,IR8,4,3188
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V2,IR20,1,4445
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V2,IR20,2,4168
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V2,IR20,3,2132
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V2,IR20,4,3065
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V3,IR26,1,4458
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V3,IR26,2,4547
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V3,IR26,3,3529
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V3,IR26,4,3043
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V4,IR442-2-58,1,4272
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V4,IR442-2-58,2,3934
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V4,IR442-2-58,3,3245
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V4,IR442-2-58,4,2984
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V5,IR1514A-E597-2,1,4407
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V5,IR1514A-E597-2,2,5328
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V5,IR1514A-E597-2,3,3383
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V5,IR1514A-E597-2,4,3271
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V6,IR2061-464-2,1,3952
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V6,IR2061-464-2,2,3422
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V6,IR2061-464-2,3,3242
LTCCE-HP,IRRI-B5-B8,1974,DS,F1,0,V6,IR2061-464-2,4,2763
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V1,IR8,1,6278
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V1,IR8,2,5673
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V1,IR8,3,4651
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V1,IR8,4,4856
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V2,IR20,1,4806
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V2,IR20,2,5520
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V2,IR20,3,5110
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V2,IR20,4,5405
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V3,IR26,1,6437
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V3,IR26,2,5447
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V3,IR26,3,5926
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V3,IR26,4,5170
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V4,IR442-2-58,1,5558
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V4,IR442-2-58,2,5982
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V4,IR442-2-58,3,4126
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V4,IR442-2-58,4,4332
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V5,IR1514A-E597-2,1,6455
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V5,IR1514A-E597-2,2,6805
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V5,IR1514A-E597-2,3,5665
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V5,IR1514A-E597-2,4,5131
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V6,IR2061-464-2,1,6854
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V6,IR2061-464-2,2,6098
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V6,IR2061-464-2,3,4757
LTCCE-HP,IRRI-B5-B8,1974,DS,F2,50,V6,IR2061-464-2,4,5251
